listing_id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,availability_rate,total_days_available,occupancy_rate,total_days_booked,calendar_price_mean,calendar_price_median,calendar_price_std,calendar_price_min,calendar_price_max,calendar_date_min,calendar_date_max,calendar_days_total,calendar_price_range,calendar_price_cv,review_count_calc,review_first_date,review_last_date,review_avg_length,days_since_first_review,days_since_last_review,review_span_days,reviews_per_day,amenity_count,has_wifi,has_kitchen,has_washer,has_dryer,has_air_conditioning,has_heating,has_tv,has_parking,host_days_active,price_per_person,reviews_per_available_month,bedroom_bathroom_ratio,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing
5433597,10722904,Arnaud,2013-12-20,within a few hours,1.0,,0.0,2.0,2.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67443807140556,-122.35570153023684,1,House,Entire home/apt,5,2.5,2.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",250.0,,,300.0,100.0,0,0.0,10,45,1,29,59,89,364,7,2015-04-12,2015-11-29,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,0,0,1,0.78,0.9972602739726028,364,0.0027397260273972603,1,241.62087912087912,250.0,18.700457509663934,200.0,250.0,2016-01-04,2017-01-02,365,50.0,0.07739586735096841,7.0,2015-04-12,2015-11-29,354.57142857142856,266.0,35.0,231.0,0.03017241379310345,13,0,1,1,1,0,1,1,0,745.0,50.0,0.2709677419354839,0.6666666666666666,0,0,0,0,0,0,0
7968548,42046981,Alan,2015-08-20,within a few hours,1.0,1.0,1.0,2.0,2.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.675871044335686,-122.35304174184806,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",87.0,,,,,1,0.0,1,1125,1,30,60,90,365,7,2015-08-29,2015-12-08,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,flexible,0,0,2,1.63,1.0,365,0.0,0,83.95068493150686,87.0,9.542719497538469,50.0,87.0,2016-01-04,2017-01-02,365,37.0,0.1136705377129933,7.0,2015-08-29,2015-12-08,566.5714285714286,127.0,26.0,101.0,0.06862745098039216,9,0,1,0,0,0,1,1,0,137.0,43.5,1.25748502994012,0.6666666666666666,0,0,0,0,0,0,0
4638785,24017652,Shelley,2014-11-21,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Phinney Ridge,Other neighborhoods,47.670690874815016,-122.35582038695188,1,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",207.0,,,,,1,0.0,2,29,1,23,53,83,358,0,,,,,,,,,,0,strict,0,0,1,,0.9808219178082191,358,0.019178082191780823,7,248.95810055865923,240.0,37.11743689793534,207.0,295.0,2016-01-04,2017-01-02,365,88.0,0.1490910993241201,,,,,,,,,15,0,0,0,0,1,1,1,0,409.0,103.5,0.0,0.6666666666666666,1,1,1,1,1,1,1
4104442,10722904,Arnaud,2013-12-20,within a few hours,1.0,,0.0,2.0,2.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67391346989599,-122.35541968143168,1,House,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",70.0,,,200.0,50.0,0,0.0,1,1125,1,30,60,90,365,13,2014-09-28,2015-09-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.84,1.0,365,0.0,0,70.0,70.0,0.0,70.0,70.0,2016-01-04,2017-01-02,365,0.0,0.0,13.0,2014-09-28,2015-09-30,406.7692307692308,462.0,95.0,367.0,0.035326086956521736,13,0,1,1,1,0,1,1,0,745.0,35.0,0.503225806451613,0.5,0,0,0,0,0,0,0
3883041,20077020,Mick,2014-08-15,,,,0.0,1.0,1.0,1.0,0.0,Phinney Ridge,Other neighborhoods,47.67558743002652,-122.34946910843212,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",100.0,,,,,1,0.0,1,1125,1,30,60,90,365,0,,,,,,,,,,0,flexible,0,0,1,,1.0,365,0.0,0,100.0,100.0,0.0,100.0,100.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,11,0,1,1,1,0,1,1,1,507.0,50.0,0.0,0.6666666666666666,1,1,1,1,1,1,1
8441477,42640004,Rebecca,2015-08-26,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Phinney Ridge,Other neighborhoods,47.67773946181988,-122.35671071678436,1,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",175.0,1250.0,4500.0,500.0,150.0,1,0.0,1,1125,1,18,48,78,342,12,2015-09-28,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,3.64,0.936986301369863,342,0.06301369863013699,23,232.52923976608187,175.0,72.95576146404511,175.0,375.0,2016-01-04,2017-01-02,365,200.0,0.3137487635423254,12.0,2015-09-28,2015-12-30,595.5833333333334,97.0,4.0,93.0,0.1276595744680851,18,0,1,1,1,0,1,1,1,131.0,21.875,2.236024844720497,1.2,0,0,0,0,0,0,0
6119785,11346922,Aurelia & Tim,2014-01-15,,,,1.0,2.0,2.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67120131901316,-122.34993933187468,1,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",165.0,,,,50.0,2,10.0,2,32,1,0,0,0,92,4,2015-07-06,2015-08-30,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,2,0.66,0.25205479452054796,92,0.7479452054794521,273,165.0,165.0,0.0,165.0,165.0,2016-01-04,2017-01-02,365,0.0,0.0,4.0,2015-07-06,2015-08-30,680.5,181.0,126.0,55.0,0.07142857142857142,18,0,1,1,1,0,1,1,1,719.0,27.5,0.1602136181575434,1.5,0,0,0,0,0,0,0
103466,6762829,Sonal,2013-06-05,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67114065614694,-122.3519143699213,1,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer}",120.0,,,150.0,80.0,1,0.0,3,30,1,29,57,84,359,103,2012-04-20,2015-11-29,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,2.28,0.9835616438356164,359,0.01643835616438356,6,120.0,120.0,0.0,120.0,120.0,2016-01-04,2017-01-02,365,0.0,0.0,103.0,2012-04-20,2015-11-29,479.6504854368932,1353.0,35.0,1318.0,0.07808946171341925,9,0,1,1,1,0,1,1,0,943.0,30.0,3.175745118191161,0.6666666666666666,0,0,0,0,0,0,0
8168876,430709,Sea To Sky Rentals,2011-03-08,within a day,0.88,1.0,0.0,36.0,36.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67714970040002,-122.36219421053892,0,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",239.0,,,,264.0,1,0.0,3,1125,1,28,32,62,331,1,2015-09-27,2015-09-27,80.0,10.0,10.0,8.0,10.0,8.0,6.0,0,strict,1,1,31,0.3,0.9068493150684932,331,0.09315068493150686,34,282.8247734138973,239.0,70.85097114148066,175.0,385.0,2016-01-04,2017-01-02,365,210.0,0.25051189924510064,1.0,2015-09-27,2015-09-27,585.0,98.0,98.0,0.0,1.0,13,0,1,1,1,0,1,1,0,1763.0,29.875,0.016731734523145567,1.2,0,0,0,0,0,0,0
2557712,10955929,Tobin,2014-01-02,within a day,1.0,,1.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67095718557983,-122.3564303833192,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",200.0,,,400.0,125.0,4,25.0,5,60,1,0,0,0,219,14,2014-09-13,2015-09-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.88,0.6,219,0.4,146,200.0,200.0,0.0,200.0,200.0,2016-01-04,2017-01-02,365,0.0,0.0,14.0,2014-09-13,2015-09-15,617.7142857142857,477.0,110.0,367.0,0.03804347826086957,15,0,1,1,1,0,1,1,1,732.0,50.0,0.5511811023622047,1.3333333333333333,0,0,0,0,0,0,0
3238295,8604548,Samim,2013-09-03,within a day,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.678894074503255,-122.35603337910688,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",135.0,949.0,,300.0,50.0,2,25.0,2,27,1,14,30,60,149,26,2014-07-05,2015-09-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.42,0.40821917808219177,149,0.5917808219178082,216,144.58389261744966,135.0,15.348695107464499,135.0,169.0,2016-01-04,2017-01-02,365,34.0,0.10615771113643459,26.0,2014-07-05,2015-09-27,563.8461538461538,547.0,98.0,449.0,0.057777777777777775,13,0,1,1,1,0,1,1,1,853.0,33.75,0.883352208380521,0.6666666666666666,0,0,0,0,0,0,0
4784639,24148567,Marilyn,2014-11-25,within a few hours,1.0,1.0,1.0,5.0,5.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.672977265282846,-122.35226298647255,1,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",155.0,,4500.0,250.0,95.0,1,0.0,2,365,1,30,60,90,365,15,2015-01-17,2015-11-15,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict,0,0,4,1.27,1.0,365,0.0,0,227.18082191780823,195.0,74.90521603621798,155.0,375.0,2016-01-04,2017-01-02,365,220.0,0.32971628240396955,15.0,2015-01-17,2015-11-15,372.6666666666667,351.0,49.0,302.0,0.04950495049504951,13,0,1,1,1,0,1,1,0,405.0,38.75,1.0344827586206897,1.3333333333333333,0,0,0,0,0,0,0
4403171,430709,Sea To Sky Rentals,2011-03-08,within a day,0.88,1.0,0.0,36.0,36.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.6801788410201,-122.356169394237,0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,{},95.0,,,,129.0,1,0.0,3,1125,1,30,60,90,365,0,,,,,,,,,,0,strict,1,1,31,,1.0,365,0.0,0,112.06849315068493,95.0,27.091789826806757,85.0,155.0,2016-01-04,2017-01-02,365,70.0,0.24174314354686385,,,,,,,,,1,0,0,0,0,0,0,0,0,1763.0,23.75,0.0,0.6666666666666666,1,1,1,1,1,1,1
1133329,534305,Laurie,2011-04-25,within an hour,1.0,1.0,0.0,2.0,2.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67745585232468,-122.3576312300758,1,Apartment,Entire home/apt,5,1.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer}",78.0,,,150.0,97.0,2,15.0,2,120,1,0,0,0,58,64,2013-05-20,2015-11-29,89.0,9.0,9.0,10.0,9.0,9.0,9.0,0,moderate,1,1,2,2.0,0.1589041095890411,58,0.8410958904109589,307,194.0,194.0,0.0,194.0,194.0,2016-01-04,2017-01-02,365,0.0,0.0,64.0,2013-05-20,2015-11-29,583.078125,958.0,35.0,923.0,0.06926406926406926,12,0,1,1,1,0,1,1,1,1715.0,15.6,1.1002865329512894,2.0,0,0,0,0,0,0,0
2723368,880937,Connie,2011-07-27,within a few hours,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Phinney Ridge,Other neighborhoods,47.67100324463984,-122.35971758481756,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",50.0,300.0,1050.0,,10.0,1,15.0,1,1125,1,3,33,63,338,43,2014-04-28,2015-12-11,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,2.09,0.9260273972602739,338,0.07397260273972603,27,56.83136094674556,62.0,5.9292033817144745,45.0,62.0,2016-01-04,2017-01-02,365,17.0,0.10432977994791465,43.0,2014-04-28,2015-12-11,347.1860465116279,615.0,23.0,592.0,0.07251264755480608,12,0,1,1,1,0,1,0,0,1622.0,25.0,0.7808716707021791,0.6666666666666666,0,0,0,0,0,0,0
7420762,8920586,Brian,2013-09-18,within a few hours,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.675115557962826,-122.35192201462924,1,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",90.0,589.0,,,40.0,2,15.0,2,1125,1,19,49,79,79,17,2015-10-01,2016-01-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,5.31,0.21643835616438356,79,0.7835616438356164,286,106.75949367088607,99.0,14.533970101793624,89.0,125.0,2016-01-04,2017-01-02,365,36.0,0.13613749561793886,17.0,2015-10-01,2016-01-02,485.47058823529414,94.0,1.0,93.0,0.18085106382978725,15,0,1,0,0,0,1,1,1,838.0,18.0,0.5875576036866359,0.6666666666666666,0,0,0,0,0,0,0
4947002,8141738,Keith,2013-08-13,within a day,0.75,1.0,0.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67748410980074,-122.34651807395234,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Heating}",151.0,887.0,3300.0,150.0,40.0,4,0.0,2,1125,1,27,57,87,362,14,2015-03-09,2015-11-17,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,0,0,1,1.39,0.9917808219178083,362,0.00821917808219178,3,152.9889502762431,151.0,18.182969399422802,120.0,175.0,2016-01-04,2017-01-02,365,55.0,0.11885152075748537,14.0,2015-03-09,2015-11-17,304.7142857142857,300.0,47.0,253.0,0.05511811023622047,4,0,1,0,0,0,1,1,0,874.0,37.75,0.4646017699115044,1.3333333333333333,0,0,0,0,0,0,0
3209633,168580,Glyn,2010-07-16,within an hour,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67590171312762,-122.35418590053838,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",75.0,500.0,,100.0,25.0,1,0.0,2,29,1,23,53,83,358,44,2014-06-08,2015-12-20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,2.29,0.9808219178082191,358,0.019178082191780823,7,75.0,75.0,0.0,75.0,75.0,2016-01-04,2017-01-02,365,0.0,0.0,44.0,2014-06-08,2015-12-20,486.59090909090907,574.0,14.0,560.0,0.0784313725490196,13,0,1,1,1,0,1,0,0,1998.0,37.5,0.6508875739644971,0.6666666666666666,0,0,0,0,0,0,0
4395502,430709,Sea To Sky Rentals,2011-03-08,within a day,0.88,1.0,0.0,36.0,36.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.68253780383455,-122.35450662223876,0,Apartment,Entire home/apt,6,1.0,1.0,4.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",160.0,,,,179.0,1,0.0,3,1125,1,30,60,90,365,0,,,,,,,,,,0,strict,1,1,31,,1.0,365,0.0,0,181.42191780821918,160.0,44.51117357737248,120.0,249.0,2016-01-04,2017-01-02,365,129.0,0.24534617490057167,,,,,,,,,14,0,1,1,1,1,1,1,0,1763.0,26.666666666666668,0.0,0.6666666666666666,1,1,1,1,1,1,1
6992387,28885639,Alex,2015-03-06,within a day,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67019997174924,-122.3560891231518,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",189.0,,4000.0,,100.0,1,0.0,2,1125,1,30,60,90,365,7,2015-07-13,2015-11-29,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,1.19,1.0,365,0.0,0,189.0,189.0,0.0,189.0,189.0,2016-01-04,2017-01-02,365,0.0,0.0,7.0,2015-07-13,2015-11-29,346.57142857142856,174.0,35.0,139.0,0.05,20,0,1,1,1,0,1,1,0,304.0,47.25,0.62874251497006,1.3333333333333333,0,0,0,0,0,0,0
9068419,32377507,Hugo,2015-05-01,within an hour,1.0,1.0,1.0,2.0,2.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.66549322706539,-122.34876347811758,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",85.0,550.0,2200.0,250.0,60.0,1,0.0,1,1125,1,9,32,57,332,6,2015-11-08,2016-01-02,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,strict,0,0,1,3.1,0.9095890410958904,332,0.09041095890410959,33,89.12650602409639,85.0,11.176513833537836,60.0,110.0,2016-01-04,2017-01-02,365,50.0,0.125400560754801,6.0,2015-11-08,2016-01-02,169.16666666666666,56.0,1.0,55.0,0.10714285714285714,13,0,1,1,1,0,1,1,0,248.0,42.5,0.6474820143884892,0.0,0,0,0,0,0,0,0
5029665,6421859,Rosemary,2013-05-16,within an hour,1.0,1.0,0.0,2.0,2.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.680868379543206,-122.354912285686,1,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",112.0,699.0,2150.0,200.0,100.0,1,0.0,7,90,1,0,9,16,18,5,2015-02-18,2015-08-02,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.47,0.049315068493150684,18,0.9506849315068493,347,111.83333333333333,112.0,0.7071067811865459,109.0,112.0,2016-01-04,2017-01-02,365,3.0,0.0063228624249169535,5.0,2015-02-18,2015-08-02,363.8,319.0,154.0,165.0,0.030120481927710843,20,0,1,1,1,0,1,1,1,963.0,22.4,0.1510574018126888,1.2,0,0,0,0,0,0,0
9229043,47978936,Jim,2015-11-02,within a few hours,0.83,1.0,0.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.667825100418696,-122.35849303220836,1,House,Entire home/apt,8,1.5,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",400.0,1800.0,2800.0,,,1,0.0,4,180,1,29,59,89,364,0,,,,,,,,,,0,flexible,0,0,1,,0.9972602739726028,364,0.0027397260273972603,1,400.0,400.0,0.0,400.0,400.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,19,0,1,1,1,1,1,1,1,63.0,50.0,0.0,1.5,1,1,1,1,1,1,1
4084398,430709,Sea To Sky Rentals,2011-03-08,within a day,0.88,1.0,0.0,36.0,36.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.68049106253779,-122.35560233798832,0,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",175.0,,,,209.0,1,0.0,3,1125,1,19,49,79,226,0,,,,,,,,,,0,strict,1,1,31,,0.6191780821917808,226,0.38082191780821917,139,171.28318584070797,175.0,20.513180164761792,130.0,195.0,2016-01-04,2017-01-02,365,65.0,0.11976178551372164,,,,,,,,,16,0,1,1,1,0,1,1,1,1763.0,43.75,0.0,0.8,1,1,1,1,1,1,1
6577729,16756919,Morteza,2014-06-13,within an hour,1.0,1.0,0.0,3.0,3.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.68254528372459,-122.3510659315371,1,Apartment,Entire home/apt,6,1.0,2.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100.0,600.0,2000.0,300.0,75.0,2,10.0,2,1125,1,19,42,72,347,17,2015-06-12,2015-12-30,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict,0,0,2,2.46,0.9506849315068493,347,0.049315068493150684,18,155.67723342939482,170.0,37.91669642081799,94.0,190.0,2016-01-04,2017-01-02,365,96.0,0.24355967526886046,17.0,2015-06-12,2015-12-30,398.47058823529414,205.0,4.0,201.0,0.08415841584158416,21,0,1,1,1,0,1,1,0,570.0,16.666666666666668,0.85,1.3333333333333333,0,0,0,0,0,0,0
9199082,46879,Piper,2009-10-19,,,,0.0,1.0,1.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.67450960247169,-122.3526701880334,1,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}",350.0,,,,,1,0.0,2,6,1,0,0,0,39,0,,,,,,,,,,0,flexible,0,0,1,,0.10684931506849316,39,0.8931506849315068,326,350.0,350.0,0.0,350.0,350.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,17,0,1,1,1,0,1,1,0,2268.0,70.0,0.0,1.2,1,1,1,1,1,1,1
7970663,35246915,Jaime,2015-06-07,within a day,0.58,1.0,0.0,2.0,2.0,1.0,1.0,Phinney Ridge,Other neighborhoods,47.66869716900951,-122.34026242818652,0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",150.0,400.0,,125.0,,2,15.0,1,1125,1,30,60,89,89,6,2015-08-31,2015-11-29,84.0,10.0,8.0,9.0,10.0,10.0,9.0,0,flexible,0,0,2,1.42,0.24383561643835616,89,0.7561643835616438,276,150.0,150.0,0.0,150.0,150.0,2016-01-04,2017-01-02,365,0.0,0.0,6.0,2015-08-31,2015-11-29,278.6666666666667,125.0,35.0,90.0,0.06593406593406594,7,0,1,1,1,0,1,0,1,211.0,37.5,0.7468879668049793,0.6666666666666666,0,0,0,0,0,0,0
